"DateKey","Date","FullDate","DayOfMonth","DaySuffix","DayName","DayOfWeek","DayOfWeekInMonth","DayOfWeekInYear","DayOfQuarter","DayOfYear","WeekOfMonth","WeekOfQuarter","WeekOfYear","Month","MonthName","MonthOfQuarter","Quarter","QuarterName","Year","YearName","MonthYear","MMYYYY","FirstDayOfMonth","LastDayOfMonth","FirstDayOfQuarter","LastDayOfQuarter","FirstDayOfYear","LastDayOfYear","IsHoliday","IsWeekday","HolidayName","FiscalDayOfYear","FiscalWeekOfYear","FiscalMonth","FiscalQuarter","FiscalQuarterName","FiscalYear","FiscalYearName","FiscalMonthYear","FiscalMMYYYY","FiscalFirstDayOfMonth","FiscalLastDayOfMonth","FiscalFirstDayOfQuarter","FiscalLastDayOfQuarter","FiscalFirstDayOfYear","FiscalLastDayOfYear"
20270317,"2027-03-17 00:00:00","03/17/2027","17","17th","Wednesday","4","3","11","11","76","3","11","12","3","March","3","1","First","2027","CY 2027","Mar-2027","032027","2027-03-01","2027-03-31","2027-01-01","2027-03-31","2027-01-01","2027-12-31",True,True,"Saint Patrick's Day","80","12","3","1","First","2027","FY 2027","Mar-2027","032027","2027-02-22","2027-03-28","2026-12-28","2027-03-28","2026-12-28","2027-12-26"
20270318,"2027-03-18 00:00:00","03/18/2027","18","18th","Thursday","5","3","11","11","77","3","11","12","3","March","3","1","First","2027","CY 2027","Mar-2027","032027","2027-03-01","2027-03-31","2027-01-01","2027-03-31","2027-01-01","2027-12-31",False,True,NULL,"81","12","3","1","First","2027","FY 2027","Mar-2027","032027","2027-02-22","2027-03-28","2026-12-28","2027-03-28","2026-12-28","2027-12-26"
20270319,"2027-03-19 00:00:00","03/19/2027","19","19th","Friday","6","3","12","12","78","3","12","12","3","March","3","1","First","2027","CY 2027","Mar-2027","032027","2027-03-01","2027-03-31","2027-01-01","2027-03-31","2027-01-01","2027-12-31",False,True,NULL,"82","12","3","1","First","2027","FY 2027","Mar-2027","032027","2027-02-22","2027-03-28","2026-12-28","2027-03-28","2026-12-28","2027-12-26"
20270320,"2027-03-20 00:00:00","03/20/2027","20","20th","Saturday","7","3","12","12","79","3","12","12","3","March","3","1","First","2027","CY 2027","Mar-2027","032027","2027-03-01","2027-03-31","2027-01-01","2027-03-31","2027-01-01","2027-12-31",False,False,NULL,"83","12","3","1","First","2027","FY 2027","Mar-2027","032027","2027-02-22","2027-03-28","2026-12-28","2027-03-28","2026-12-28","2027-12-26"
20270321,"2027-03-21 00:00:00","03/21/2027","21","21st","Sunday","1","3","12","12","80","4","12","13","3","March","3","1","First","2027","CY 2027","Mar-2027","032027","2027-03-01","2027-03-31","2027-01-01","2027-03-31","2027-01-01","2027-12-31",False,False,NULL,"84","12","3","1","First","2027","FY 2027","Mar-2027","032027","2027-02-22","2027-03-28","2026-12-28","2027-03-28","2026-12-28","2027-12-26"
20270322,"2027-03-22 00:00:00","03/22/2027","22","22nd","Monday","2","4","12","12","81","4","12","13","3","March","3","1","First","2027","CY 2027","Mar-2027","032027","2027-03-01","2027-03-31","2027-01-01","2027-03-31","2027-01-01","2027-12-31",False,True,NULL,"85","13","3","1","First","2027","FY 2027","Mar-2027","032027","2027-02-22","2027-03-28","2026-12-28","2027-03-28","2026-12-28","2027-12-26"
20270323,"2027-03-23 00:00:00","03/23/2027","23","23rd","Tuesday","3","4","12","12","82","4","12","13","3","March","3","1","First","2027","CY 2027","Mar-2027","032027","2027-03-01","2027-03-31","2027-01-01","2027-03-31","2027-01-01","2027-12-31",False,True,NULL,"86","13","3","1","First","2027","FY 2027","Mar-2027","032027","2027-02-22","2027-03-28","2026-12-28","2027-03-28","2026-12-28","2027-12-26"
20270324,"2027-03-24 00:00:00","03/24/2027","24","24th","Wednesday","4","4","12","12","83","4","12","13","3","March","3","1","First","2027","CY 2027","Mar-2027","032027","2027-03-01","2027-03-31","2027-01-01","2027-03-31","2027-01-01","2027-12-31",False,True,NULL,"87","13","3","1","First","2027","FY 2027","Mar-2027","032027","2027-02-22","2027-03-28","2026-12-28","2027-03-28","2026-12-28","2027-12-26"
20270325,"2027-03-25 00:00:00","03/25/2027","25","25th","Thursday","5","4","12","12","84","4","12","13","3","March","3","1","First","2027","CY 2027","Mar-2027","032027","2027-03-01","2027-03-31","2027-01-01","2027-03-31","2027-01-01","2027-12-31",False,True,NULL,"88","13","3","1","First","2027","FY 2027","Mar-2027","032027","2027-02-22","2027-03-28","2026-12-28","2027-03-28","2026-12-28","2027-12-26"
20270326,"2027-03-26 00:00:00","03/26/2027","26","26th","Friday","6","4","13","13","85","4","13","13","3","March","3","1","First","2027","CY 2027","Mar-2027","032027","2027-03-01","2027-03-31","2027-01-01","2027-03-31","2027-01-01","2027-12-31",False,True,NULL,"89","13","3","1","First","2027","FY 2027","Mar-2027","032027","2027-02-22","2027-03-28","2026-12-28","2027-03-28","2026-12-28","2027-12-26"
20270327,"2027-03-27 00:00:00","03/27/2027","27","27th","Saturday","7","4","13","13","86","4","13","13","3","March","3","1","First","2027","CY 2027","Mar-2027","032027","2027-03-01","2027-03-31","2027-01-01","2027-03-31","2027-01-01","2027-12-31",False,False,NULL,"90","13","3","1","First","2027","FY 2027","Mar-2027","032027","2027-02-22","2027-03-28","2026-12-28","2027-03-28","2026-12-28","2027-12-26"
20270328,"2027-03-28 00:00:00","03/28/2027","28","28th","Sunday","1","4","13","13","87","5","13","14","3","March","3","1","First","2027","CY 2027","Mar-2027","032027","2027-03-01","2027-03-31","2027-01-01","2027-03-31","2027-01-01","2027-12-31",False,False,NULL,"91","13","3","1","First","2027","FY 2027","Mar-2027","032027","2027-02-22","2027-03-28","2026-12-28","2027-03-28","2026-12-28","2027-12-26"
20270329,"2027-03-29 00:00:00","03/29/2027","29","29th","Monday","2","5","13","13","88","5","13","14","3","March","3","1","First","2027","CY 2027","Mar-2027","032027","2027-03-01","2027-03-31","2027-01-01","2027-03-31","2027-01-01","2027-12-31",False,True,NULL,"92","14","4","2","Second","2027","FY 2027","Apr-2027","042027","2027-03-29","2027-04-25","2027-03-29","2027-06-27","2026-12-28","2027-12-26"
20270330,"2027-03-30 00:00:00","03/30/2027","30","30th","Tuesday","3","5","13","13","89","5","13","14","3","March","3","1","First","2027","CY 2027","Mar-2027","032027","2027-03-01","2027-03-31","2027-01-01","2027-03-31","2027-01-01","2027-12-31",False,True,NULL,"93","14","4","2","Second","2027","FY 2027","Apr-2027","042027","2027-03-29","2027-04-25","2027-03-29","2027-06-27","2026-12-28","2027-12-26"
20270331,"2027-03-31 00:00:00","03/31/2027","31","31st","Wednesday","4","5","13","13","90","5","13","14","3","March","3","1","First","2027","CY 2027","Mar-2027","032027","2027-03-01","2027-03-31","2027-01-01","2027-03-31","2027-01-01","2027-12-31",False,True,NULL,"94","14","4","2","Second","2027","FY 2027","Apr-2027","042027","2027-03-29","2027-04-25","2027-03-29","2027-06-27","2026-12-28","2027-12-26"
20270401,"2027-04-01 00:00:00","04/01/2027","1","1st","Thursday","5","1","13","1","91","1","1","14","4","April","1","2","Second","2027","CY 2027","Apr-2027","042027","2027-04-01","2027-04-30","2027-04-01","2027-06-30","2027-01-01","2027-12-31",False,True,NULL,"95","14","4","2","Second","2027","FY 2027","Apr-2027","042027","2027-03-29","2027-04-25","2027-03-29","2027-06-27","2026-12-28","2027-12-26"
20270402,"2027-04-02 00:00:00","04/02/2027","2","2nd","Friday","6","1","14","1","92","1","1","14","4","April","1","2","Second","2027","CY 2027","Apr-2027","042027","2027-04-01","2027-04-30","2027-04-01","2027-06-30","2027-01-01","2027-12-31",False,True,NULL,"96","14","4","2","Second","2027","FY 2027","Apr-2027","042027","2027-03-29","2027-04-25","2027-03-29","2027-06-27","2026-12-28","2027-12-26"
20270403,"2027-04-03 00:00:00","04/03/2027","3","3rd","Saturday","7","1","14","1","93","1","1","14","4","April","1","2","Second","2027","CY 2027","Apr-2027","042027","2027-04-01","2027-04-30","2027-04-01","2027-06-30","2027-01-01","2027-12-31",False,False,NULL,"97","14","4","2","Second","2027","FY 2027","Apr-2027","042027","2027-03-29","2027-04-25","2027-03-29","2027-06-27","2026-12-28","2027-12-26"
20270404,"2027-04-04 00:00:00","04/04/2027","4","4th","Sunday","1","1","14","1","94","2","1","15","4","April","1","2","Second","2027","CY 2027","Apr-2027","042027","2027-04-01","2027-04-30","2027-04-01","2027-06-30","2027-01-01","2027-12-31",False,False,NULL,"98","14","4","2","Second","2027","FY 2027","Apr-2027","042027","2027-03-29","2027-04-25","2027-03-29","2027-06-27","2026-12-28","2027-12-26"
20270405,"2027-04-05 00:00:00","04/05/2027","5","5th","Monday","2","1","14","1","95","2","1","15","4","April","1","2","Second","2027","CY 2027","Apr-2027","042027","2027-04-01","2027-04-30","2027-04-01","2027-06-30","2027-01-01","2027-12-31",False,True,NULL,"99","15","4","2","Second","2027","FY 2027","Apr-2027","042027","2027-03-29","2027-04-25","2027-03-29","2027-06-27","2026-12-28","2027-12-26"
20270406,"2027-04-06 00:00:00","04/06/2027","6","6th","Tuesday","3","1","14","1","96","2","1","15","4","April","1","2","Second","2027","CY 2027","Apr-2027","042027","2027-04-01","2027-04-30","2027-04-01","2027-06-30","2027-01-01","2027-12-31",False,True,NULL,"100","15","4","2","Second","2027","FY 2027","Apr-2027","042027","2027-03-29","2027-04-25","2027-03-29","2027-06-27","2026-12-28","2027-12-26"
20270407,"2027-04-07 00:00:00","04/07/2027","7","7th","Wednesday","4","1","14","1","97","2","1","15","4","April","1","2","Second","2027","CY 2027","Apr-2027","042027","2027-04-01","2027-04-30","2027-04-01","2027-06-30","2027-01-01","2027-12-31",False,True,NULL,"101","15","4","2","Second","2027","FY 2027","Apr-2027","042027","2027-03-29","2027-04-25","2027-03-29","2027-06-27","2026-12-28","2027-12-26"
20270408,"2027-04-08 00:00:00","04/08/2027","8","8th","Thursday","5","2","14","2","98","2","2","15","4","April","1","2","Second","2027","CY 2027","Apr-2027","042027","2027-04-01","2027-04-30","2027-04-01","2027-06-30","2027-01-01","2027-12-31",False,True,NULL,"102","15","4","2","Second","2027","FY 2027","Apr-2027","042027","2027-03-29","2027-04-25","2027-03-29","2027-06-27","2026-12-28","2027-12-26"
20270409,"2027-04-09 00:00:00","04/09/2027","9","9th","Friday","6","2","15","2","99","2","2","15","4","April","1","2","Second","2027","CY 2027","Apr-2027","042027","2027-04-01","2027-04-30","2027-04-01","2027-06-30","2027-01-01","2027-12-31",False,True,NULL,"103","15","4","2","Second","2027","FY 2027","Apr-2027","042027","2027-03-29","2027-04-25","2027-03-29","2027-06-27","2026-12-28","2027-12-26"
20270410,"2027-04-10 00:00:00","04/10/2027","10","10th","Saturday","7","2","15","2","100","2","2","15","4","April","1","2","Second","2027","CY 2027","Apr-2027","042027","2027-04-01","2027-04-30","2027-04-01","2027-06-30","2027-01-01","2027-12-31",False,False,NULL,"104","15","4","2","Second","2027","FY 2027","Apr-2027","042027","2027-03-29","2027-04-25","2027-03-29","2027-06-27","2026-12-28","2027-12-26"
20270411,"2027-04-11 00:00:00","04/11/2027","11","11th","Sunday","1","2","15","2","101","3","2","16","4","April","1","2","Second","2027","CY 2027","Apr-2027","042027","2027-04-01","2027-04-30","2027-04-01","2027-06-30","2027-01-01","2027-12-31",False,False,NULL,"105","15","4","2","Second","2027","FY 2027","Apr-2027","042027","2027-03-29","2027-04-25","2027-03-29","2027-06-27","2026-12-28","2027-12-26"
20270412,"2027-04-12 00:00:00","04/12/2027","12","12th","Monday","2","2","15","2","102","3","2","16","4","April","1","2","Second","2027","CY 2027","Apr-2027","042027","2027-04-01","2027-04-30","2027-04-01","2027-06-30","2027-01-01","2027-12-31",False,True,NULL,"106","16","4","2","Second","2027","FY 2027","Apr-2027","042027","2027-03-29","2027-04-25","2027-03-29","2027-06-27","2026-12-28","2027-12-26"
20270413,"2027-04-13 00:00:00","04/13/2027","13","13th","Tuesday","3","2","15","2","103","3","2","16","4","April","1","2","Second","2027","CY 2027","Apr-2027","042027","2027-04-01","2027-04-30","2027-04-01","2027-06-30","2027-01-01","2027-12-31",False,True,NULL,"107","16","4","2","Second","2027","FY 2027","Apr-2027","042027","2027-03-29","2027-04-25","2027-03-29","2027-06-27","2026-12-28","2027-12-26"
20270414,"2027-04-14 00:00:00","04/14/2027","14","14th","Wednesday","4","2","15","2","104","3","2","16","4","April","1","2","Second","2027","CY 2027","Apr-2027","042027","2027-04-01","2027-04-30","2027-04-01","2027-06-30","2027-01-01","2027-12-31",False,True,NULL,"108","16","4","2","Second","2027","FY 2027","Apr-2027","042027","2027-03-29","2027-04-25","2027-03-29","2027-06-27","2026-12-28","2027-12-26"
20270415,"2027-04-15 00:00:00","04/15/2027","15","15th","Thursday","5","3","15","3","105","3","3","16","4","April","1","2","Second","2027","CY 2027","Apr-2027","042027","2027-04-01","2027-04-30","2027-04-01","2027-06-30","2027-01-01","2027-12-31",False,True,NULL,"109","16","4","2","Second","2027","FY 2027","Apr-2027","042027","2027-03-29","2027-04-25","2027-03-29","2027-06-27","2026-12-28","2027-12-26"
20270416,"2027-04-16 00:00:00","04/16/2027","16","16th","Friday","6","3","16","3","106","3","3","16","4","April","1","2","Second","2027","CY 2027","Apr-2027","042027","2027-04-01","2027-04-30","2027-04-01","2027-06-30","2027-01-01","2027-12-31",False,True,NULL,"110","16","4","2","Second","2027","FY 2027","Apr-2027","042027","2027-03-29","2027-04-25","2027-03-29","2027-06-27","2026-12-28","2027-12-26"
20270417,"2027-04-17 00:00:00","04/17/2027","17","17th","Saturday","7","3","16","3","107","3","3","16","4","April","1","2","Second","2027","CY 2027","Apr-2027","042027","2027-04-01","2027-04-30","2027-04-01","2027-06-30","2027-01-01","2027-12-31",False,False,NULL,"111","16","4","2","Second","2027","FY 2027","Apr-2027","042027","2027-03-29","2027-04-25","2027-03-29","2027-06-27","2026-12-28","2027-12-26"
20270418,"2027-04-18 00:00:00","04/18/2027","18","18th","Sunday","1","3","16","3","108","4","3","17","4","April","1","2","Second","2027","CY 2027","Apr-2027","042027","2027-04-01","2027-04-30","2027-04-01","2027-06-30","2027-01-01","2027-12-31",False,False,NULL,"112","16","4","2","Second","2027","FY 2027","Apr-2027","042027","2027-03-29","2027-04-25","2027-03-29","2027-06-27","2026-12-28","2027-12-26"
20270419,"2027-04-19 00:00:00","04/19/2027","19","19th","Monday","2","3","16","3","109","4","3","17","4","April","1","2","Second","2027","CY 2027","Apr-2027","042027","2027-04-01","2027-04-30","2027-04-01","2027-06-30","2027-01-01","2027-12-31",False,True,NULL,"113","17","4","2","Second","2027","FY 2027","Apr-2027","042027","2027-03-29","2027-04-25","2027-03-29","2027-06-27","2026-12-28","2027-12-26"
20270420,"2027-04-20 00:00:00","04/20/2027","20","20th","Tuesday","3","3","16","3","110","4","3","17","4","April","1","2","Second","2027","CY 2027","Apr-2027","042027","2027-04-01","2027-04-30","2027-04-01","2027-06-30","2027-01-01","2027-12-31",False,True,NULL,"114","17","4","2","Second","2027","FY 2027","Apr-2027","042027","2027-03-29","2027-04-25","2027-03-29","2027-06-27","2026-12-28","2027-12-26"
20270421,"2027-04-21 00:00:00","04/21/2027","21","21st","Wednesday","4","3","16","3","111","4","3","17","4","April","1","2","Second","2027","CY 2027","Apr-2027","042027","2027-04-01","2027-04-30","2027-04-01","2027-06-30","2027-01-01","2027-12-31",False,True,NULL,"115","17","4","2","Second","2027","FY 2027","Apr-2027","042027","2027-03-29","2027-04-25","2027-03-29","2027-06-27","2026-12-28","2027-12-26"
20270422,"2027-04-22 00:00:00","04/22/2027","22","22nd","Thursday","5","4","16","4","112","4","4","17","4","April","1","2","Second","2027","CY 2027","Apr-2027","042027","2027-04-01","2027-04-30","2027-04-01","2027-06-30","2027-01-01","2027-12-31",False,True,NULL,"116","17","4","2","Second","2027","FY 2027","Apr-2027","042027","2027-03-29","2027-04-25","2027-03-29","2027-06-27","2026-12-28","2027-12-26"
20270423,"2027-04-23 00:00:00","04/23/2027","23","23rd","Friday","6","4","17","4","113","4","4","17","4","April","1","2","Second","2027","CY 2027","Apr-2027","042027","2027-04-01","2027-04-30","2027-04-01","2027-06-30","2027-01-01","2027-12-31",False,True,NULL,"117","17","4","2","Second","2027","FY 2027","Apr-2027","042027","2027-03-29","2027-04-25","2027-03-29","2027-06-27","2026-12-28","2027-12-26"
20270424,"2027-04-24 00:00:00","04/24/2027","24","24th","Saturday","7","4","17","4","114","4","4","17","4","April","1","2","Second","2027","CY 2027","Apr-2027","042027","2027-04-01","2027-04-30","2027-04-01","2027-06-30","2027-01-01","2027-12-31",False,False,NULL,"118","17","4","2","Second","2027","FY 2027","Apr-2027","042027","2027-03-29","2027-04-25","2027-03-29","2027-06-27","2026-12-28","2027-12-26"
20270425,"2027-04-25 00:00:00","04/25/2027","25","25th","Sunday","1","4","17","4","115","5","4","18","4","April","1","2","Second","2027","CY 2027","Apr-2027","042027","2027-04-01","2027-04-30","2027-04-01","2027-06-30","2027-01-01","2027-12-31",False,False,NULL,"119","17","4","2","Second","2027","FY 2027","Apr-2027","042027","2027-03-29","2027-04-25","2027-03-29","2027-06-27","2026-12-28","2027-12-26"
20270426,"2027-04-26 00:00:00","04/26/2027","26","26th","Monday","2","4","17","4","116","5","4","18","4","April","1","2","Second","2027","CY 2027","Apr-2027","042027","2027-04-01","2027-04-30","2027-04-01","2027-06-30","2027-01-01","2027-12-31",False,True,NULL,"120","18","5","2","Second","2027","FY 2027","May-2027","052027","2027-04-26","2027-05-23","2027-03-29","2027-06-27","2026-12-28","2027-12-26"
20270427,"2027-04-27 00:00:00","04/27/2027","27","27th","Tuesday","3","4","17","4","117","5","4","18","4","April","1","2","Second","2027","CY 2027","Apr-2027","042027","2027-04-01","2027-04-30","2027-04-01","2027-06-30","2027-01-01","2027-12-31",False,True,NULL,"121","18","5","2","Second","2027","FY 2027","May-2027","052027","2027-04-26","2027-05-23","2027-03-29","2027-06-27","2026-12-28","2027-12-26"
20270428,"2027-04-28 00:00:00","04/28/2027","28","28th","Wednesday","4","4","17","4","118","5","4","18","4","April","1","2","Second","2027","CY 2027","Apr-2027","042027","2027-04-01","2027-04-30","2027-04-01","2027-06-30","2027-01-01","2027-12-31",False,True,NULL,"122","18","5","2","Second","2027","FY 2027","May-2027","052027","2027-04-26","2027-05-23","2027-03-29","2027-06-27","2026-12-28","2027-12-26"
20270429,"2027-04-29 00:00:00","04/29/2027","29","29th","Thursday","5","5","17","5","119","5","5","18","4","April","1","2","Second","2027","CY 2027","Apr-2027","042027","2027-04-01","2027-04-30","2027-04-01","2027-06-30","2027-01-01","2027-12-31",False,True,NULL,"123","18","5","2","Second","2027","FY 2027","May-2027","052027","2027-04-26","2027-05-23","2027-03-29","2027-06-27","2026-12-28","2027-12-26"
20270430,"2027-04-30 00:00:00","04/30/2027","30","30th","Friday","6","5","18","5","120","5","5","18","4","April","1","2","Second","2027","CY 2027","Apr-2027","042027","2027-04-01","2027-04-30","2027-04-01","2027-06-30","2027-01-01","2027-12-31",False,True,NULL,"124","18","5","2","Second","2027","FY 2027","May-2027","052027","2027-04-26","2027-05-23","2027-03-29","2027-06-27","2026-12-28","2027-12-26"
20270501,"2027-05-01 00:00:00","05/01/2027","1","1st","Saturday","7","1","18","5","121","1","5","18","5","May","2","2","Second","2027","CY 2027","May-2027","052027","2027-05-01","2027-05-31","2027-04-01","2027-06-30","2027-01-01","2027-12-31",False,False,NULL,"125","18","5","2","Second","2027","FY 2027","May-2027","052027","2027-04-26","2027-05-23","2027-03-29","2027-06-27","2026-12-28","2027-12-26"
